results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/confidence,results/alternatives/0/words/0/endTime,results/alternatives/0/words/0/startTime,results/alternatives/0/words/0/word,results/channelTag,results/languageCode,results/resultEndTime,seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surprise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2,seconds.1,arousal.1,valence.1,cheerful.1,happy.1,angry.1,nervous.1,sad.1,boredom.1,confusion.1,delight.1,concentration.1,frustration.1,surprise.1,none_1.1,confrustion.1,contempt.1,dejection.1,disgust.1,eureka.1,pride.1,sorrow.1,none_2.1
0.84184641,,0.91283858,365.600s,365.400s,this,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.91283858,366s,365.600s,fact,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.91283858,366.600s,366.500s,and,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.91283858,366.900s,366.600s,even,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.91283858,367.200s,366.900s,then,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.91283858,367.300s,367.200s,we're,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.91283858,367.800s,367.300s,still,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.91283858,368.200s,367.800s,against,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.91283858,368.600s,368.200s,it,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.91283858,369.100s,369s,and,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.69175261,369.200s,369.100s,I,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.74064398,369.400s,369.200s,think,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.91283858,369.500s,369.400s,the,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.76666123,369.800s,369.500s,fact,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.72195005,370s,369.800s,that,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.91283858,370.600s,370.500s,the,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.90008795,370.800s,370.600s,younger,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.70397806,371.200s,370.800s,generation,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.81409782,371.300s,371.200s,is,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.91283858,371.900s,371.300s,focusing,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.72514844,372.100s,371.900s,on,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.86682802,372.400s,372.100s,their,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.70522243,373s,372.400s,own,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.91283858,373.700s,373.600s,I,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.73299628,374.100s,373.700s,guess,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.77184218,375.300s,374.300s,survival,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.80373776,376.300s,375.800s,than,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.71461606,376.800s,376.300s,the,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.91283858,378s,377.500s,lives,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.71046335,378.300s,378s,of,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.76534742,378.500s,378.300s,these,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.71126467,378.900s,378.500s,people,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.87648046,379.100s,378.900s,these,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.91283858,379.200s,379.100s,poor,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.72892469,379.500s,379.200s,people,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.91283858,379.700s,379.500s,who,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.91283858,379.800s,379.700s,are,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.72221982,380.200s,379.800s,escaping,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.91283858,380.500s,380.200s,Civil,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.74411243,380.900s,380.500s,War,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.89656699,381.400s,381.100s,just,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.91283858,381.600s,381.400s,goes,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.75765914,381.700s,381.600s,to,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.75910234,381.900s,381.700s,show,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.70522243,382.500s,381.900s,that,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.91283858,383.200s,382.800s,currently,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.91283858,383.300s,383.200s,the,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.91283858,383.900s,383.300s,imagination,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.85441041,384.200s,383.900s,isn't,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.72296983,384.700s,384.200s,interested,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.71770698,385s,384.700s,in,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.89561349,385.500s,385s,monitoring,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.87648058,386s,385.500s,efforts,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.74794978,387.200s,386.700s,and,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.91283858,388.100s,388s,I,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.79026645,388.600s,388.100s,think,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.81529313,388.900s,388.700s,we,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.89043117,389.100s,388.900s,should,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.91283858,389.300s,389.100s,also,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.91283858,389.400s,389.300s,be,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.70837355,389.700s,389.400s,very,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.70077771,390.400s,389.700s,careful,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.7199623,391.100s,390.800s,of,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.81529331,391.200s,391.100s,the,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.84184641,,0.91283858,391.800s,391.200s,political,2,en-us,392.057013s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324, and I'm pretty sure a long name of generation also knows this fact and even then we're still against it and I think the fact that the younger generation is focusing on their own I guess survival than the lives of these people these poor people who are escaping Civil War just goes to show that currently the younger generation isn't interested in humanitarian efforts and I think we should also be very careful of the political,0.91283858,362.900s,362.400s,and,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.91283858,363.300s,363.100s,I'm,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.91283858,363.500s,363.300s,pretty,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.91283858,363.900s,363.500s,sure,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.91283858,364s,364s,a,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.61416852,364.300s,364s,long,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.61416852,364.400s,364.300s,name,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.61416852,364.500s,364.400s,of,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.72683442,364.900s,364.500s,generation,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.77003479,365.100s,364.900s,also,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.91283858,365.400s,365.100s,knows,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.75049382,365.600s,365.400s,this,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.70114517,366.100s,365.600s,fact,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.91283858,366.700s,366.500s,and,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.7275548,367s,366.700s,even,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.91283858,367.200s,367s,then,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.82891649,367.400s,367.200s,we're,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.72063911,367.800s,367.400s,still,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.91283858,368.200s,367.900s,against,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.65438598,368.600s,368.200s,it,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.91283858,369.200s,369s,and,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.72676992,369.200s,369.200s,I,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.71762139,369.500s,369.200s,think,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.91283858,369.600s,369.500s,the,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.82873625,369.900s,369.600s,fact,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.70116109,370s,369.900s,that,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.91283858,370.600s,370.500s,the,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.87110019,370.900s,370.600s,younger,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.65438598,371.300s,370.900s,generation,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.91283858,371.400s,371.300s,is,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.91283858,372s,371.400s,focusing,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.70827389,372.200s,372s,on,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.787808,372.500s,372.200s,their,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.65153807,373.100s,372.500s,own,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.91283858,373.700s,373.600s,I,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.7221303,374.100s,373.700s,guess,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.74497586,375.300s,374.300s,survival,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.75756079,376.400s,375.800s,than,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.68765742,376.800s,376.400s,the,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.91283858,378s,377.500s,lives,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.6662249,378.300s,378s,of,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.76161993,378.600s,378.400s,these,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.67400384,379s,378.600s,people,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.82891649,379.200s,379s,these,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.787808,379.300s,379.200s,poor,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.71762145,379.600s,379.300s,people,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.91283858,379.800s,379.600s,who,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.91283858,379.800s,379.800s,are,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.70114517,380.300s,379.800s,escaping,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.91283858,380.600s,380.300s,Civil,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.71328187,381s,380.600s,War,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.90464872,381.400s,381.200s,just,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.874928,381.600s,381.400s,goes,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.72900522,381.700s,381.600s,to,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.76426208,382s,381.700s,show,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.6554324,382.500s,382s,that,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.91283858,383.300s,382.900s,currently,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.91283858,383.400s,383.300s,the,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.82891649,383.600s,383.400s,younger,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.90408629,383.900s,383.600s,generation,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.74594748,384.200s,383.900s,isn't,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.70300299,384.800s,384.200s,interested,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.71762139,385s,384.800s,in,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.77351487,385.500s,385s,humanitarian,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.82891625,386.100s,385.500s,efforts,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.7275548,387.200s,386.800s,and,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.91283858,388.200s,388.100s,I,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.75299591,388.700s,388.200s,think,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.76161993,389s,388.700s,we,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.85422277,389.200s,389s,should,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.91283858,389.400s,389.200s,also,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.91283858,389.400s,389.400s,be,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.6662249,389.700s,389.400s,very,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.64557976,390.500s,389.700s,careful,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.70114511,391.100s,390.900s,of,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.72567934,391.300s,391.100s,the,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.79505324,,0.91283858,391.900s,391.300s,political,1,en-us,392.097104s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80431974, we know that this issue might cause as you can see in America and in Europe the political scene has become very extreme and polarized because of issues such as these and I can't see any way to avoid like a trend towards a political extremism in terms of this issue that as you can see from other countries,0.91283858,392.200s,392.100s,we,1,en-us,419.428941s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80431974,,0.68874443,392.300s,392.200s,know,1,en-us,419.428941s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80431974,,0.70335835,392.800s,392.300s,that,1,en-us,419.428941s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80431974,,0.72290152,393.400s,393s,this,1,en-us,419.428941s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80431974,,0.75105381,393.700s,393.400s,issue,1,en-us,419.428941s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80431974,,0.8163389,394.200s,393.700s,might,1,en-us,419.428941s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80431974,,0.79154527,396.400s,395.900s,cause,1,en-us,419.428941s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80431974,,0.91283858,396.800s,396.700s,as,1,en-us,419.428941s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80431974,,0.72905475,396.800s,396.800s,you,1,en-us,419.428941s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80431974,,0.72372693,397s,396.800s,can,1,en-us,419.428941s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80431974,,0.75105381,397.300s,397s,see,1,en-us,419.428941s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80431974,,0.91283858,397.500s,397.300s,in,1,en-us,419.428941s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80431974,,0.90396219,398s,397.500s,America,1,en-us,419.428941s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80431974,,0.91283858,398.300s,398s,and,1,en-us,419.428941s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80431974,,0.91283858,398.500s,398.300s,in,1,en-us,419.428941s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80431974,,0.70034277,399s,398.500s,Europe,1,en-us,419.428941s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80431974,,0.85510153,400.100s,400s,the,1,en-us,419.428941s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80431974,,0.91283858,400.500s,400.100s,political,1,en-us,419.428941s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80431974,,0.85510153,400.700s,400.500s,scene,1,en-us,419.428941s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.80431974,,0.76569974,400.900s,400.700s,has,1,en-us,419.428941s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
