,Unnamed: 0,reult/alternative/0/confidence,full_transcript,results/alternatives/0/words/0/confidence,reult/alternative/0/word/0/endTime,startTime,word,results/channelTag,results/languageCode,reult/reultEndTime,p25,seconds,arousal,valence,happy,angry,nervous,sad,p26,seconds2,arousal2,valence2,happy2,angry2,nervous2,sad2,new_words,p25_trans,seconds_trans,arousal_trans,valence_trans,happy_trans,angry_trans,nervous_trans,sad_trans,p26_trans,seconds2_trans,arousal2_trans,valence2_trans,happy2_trans,angry2_trans,nervous2_trans,sad2_trans
668,668,0.77359784,,0.75311053,376.0,375.4,rejection,26,en-us,395.855607,,330.0,3.333,3.667,1.333,1.0,1.667,1.0,,330.0,3.667,4.0,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
669,669,0.77359784,,0.70125508,376.1,376.0,from,26,en-us,395.855607,,330.0,3.333,3.667,1.333,1.0,1.667,1.0,,330.0,3.667,4.0,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
670,670,0.77359784,,0.70615065,376.7,376.1,that,26,en-us,395.855607,,330.0,3.333,3.667,1.333,1.0,1.667,1.0,,330.0,3.667,4.0,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
671,671,0.77359784,,0.71228409,377.9,377.0,and,26,en-us,395.855607,,335.0,3.0,3.667,1.0,1.0,1.667,1.0,,335.0,4.0,4.0,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
672,672,0.77359784,,0.68188518,379.0,378.4,by,26,en-us,395.855607,,335.0,3.0,3.667,1.0,1.0,1.667,1.0,,335.0,4.0,4.0,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
673,673,0.77359784,,0.91283858,379.6,379.1,racing,26,en-us,395.855607,,335.0,3.0,3.667,1.0,1.0,1.667,1.0,,335.0,4.0,4.0,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
674,674,0.77359784,,0.74205756,379.9,379.6,there,26,en-us,395.855607,,335.0,3.0,3.667,1.0,1.0,1.667,1.0,,335.0,4.0,4.0,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
675,675,0.77359784,,0.72446585,380.0,379.9,are,26,en-us,395.855607,,335.0,3.0,3.667,1.0,1.0,1.667,1.0,,335.0,4.0,4.0,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
676,676,0.77359784,,0.91283858,380.2,380.0,there,26,en-us,395.855607,,335.0,3.0,3.667,1.0,1.0,1.667,1.0,,335.0,4.0,4.0,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
677,677,0.77359784,,0.91283858,380.3,380.2,are,26,en-us,395.855607,,335.0,3.0,3.667,1.0,1.0,1.667,1.0,,335.0,4.0,4.0,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
678,678,0.77359784,,0.65231711,380.9,380.3,some,26,en-us,395.855607,,335.0,3.0,3.667,1.0,1.0,1.667,1.0,,335.0,4.0,4.0,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
679,679,0.77359784,,0.91283858,381.5,381.0,requests,26,en-us,395.855607,,335.0,3.0,3.667,1.0,1.0,1.667,1.0,,335.0,4.0,4.0,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
680,680,0.77359784,,0.69683534,382.1,381.5,of,26,en-us,395.855607,,335.0,3.0,3.667,1.0,1.0,1.667,1.0,,335.0,4.0,4.0,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
681,681,0.77359784,,0.81529194,383.4,382.7,petition,26,en-us,395.855607,,335.0,3.0,3.667,1.0,1.0,1.667,1.0,,335.0,4.0,4.0,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
682,682,0.77359784,,0.71770644,383.7,383.4,from,26,en-us,395.855607,,335.0,3.0,3.667,1.0,1.0,1.667,1.0,,335.0,4.0,4.0,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
683,683,0.77359784,,0.70125508,383.9,383.7,the,26,en-us,395.855607,,335.0,3.0,3.667,1.0,1.0,1.667,1.0,,335.0,4.0,4.0,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
684,684,0.77359784,,0.84061307,384.6,383.9,citizens,26,en-us,395.855607,,340.0,3.333,3.667,1.0,1.0,1.667,1.0,,340.0,3.667,3.667,2.0,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
685,685,0.77359784,,0.5534541,385.3,384.8,of,26,en-us,395.855607,,340.0,3.333,3.667,1.0,1.0,1.667,1.0,,340.0,3.667,3.667,2.0,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
686,686,0.77359784,,0.91283858,385.5,385.3,to,26,en-us,395.855607,,340.0,3.333,3.667,1.0,1.0,1.667,1.0,,340.0,3.667,3.667,2.0,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
687,687,0.77359784,,0.91283858,385.7,385.5,the,26,en-us,395.855607,,340.0,3.333,3.667,1.0,1.0,1.667,1.0,,340.0,3.667,3.667,2.0,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
688,688,0.77359784,,0.91283858,385.9,385.7,Blue,26,en-us,395.855607,,340.0,3.333,3.667,1.0,1.0,1.667,1.0,,340.0,3.667,3.667,2.0,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
689,689,0.77359784,,0.72446585,386.5,385.9,House,26,en-us,395.855607,,340.0,3.333,3.667,1.0,1.0,1.667,1.0,,340.0,3.667,3.667,2.0,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
690,690,0.77359784,,0.77684915,387.1,386.9,of,26,en-us,395.855607,,340.0,3.333,3.667,1.0,1.0,1.667,1.0,,340.0,3.667,3.667,2.0,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
691,691,0.77359784,,0.91283858,387.7,387.1,Korean,26,en-us,395.855607,,340.0,3.333,3.667,1.0,1.0,1.667,1.0,,340.0,3.667,3.667,2.0,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
692,692,0.77359784,,0.5853442,388.6,387.7,and,26,en-us,395.855607,,340.0,3.333,3.667,1.0,1.0,1.667,1.0,,340.0,3.667,3.667,2.0,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
693,693,0.77359784,,0.7177065,389.3,389.1,I,26,en-us,395.855607,,345.0,3.333,3.667,1.0,1.0,1.667,1.0,,345.0,3.667,3.667,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
694,694,0.77359784,,0.91283858,389.9,389.3,think,26,en-us,395.855607,,345.0,3.333,3.667,1.0,1.0,1.667,1.0,,345.0,3.667,3.667,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
695,695,0.77359784,,0.76172066,390.0,389.9,the,26,en-us,395.855607,,345.0,3.333,3.667,1.0,1.0,1.667,1.0,,345.0,3.667,3.667,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
696,696,0.77359784,,0.66485208,390.9,390.0,government,26,en-us,395.855607,,345.0,3.333,3.667,1.0,1.0,1.667,1.0,,345.0,3.667,3.667,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
697,697,0.77359784,,0.72446585,391.4,391.1,now,26,en-us,395.855607,,345.0,3.333,3.667,1.0,1.0,1.667,1.0,,345.0,3.667,3.667,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
698,698,0.77359784,,0.72446591,392.1,391.4,considering,26,en-us,395.855607,,345.0,3.333,3.667,1.0,1.0,1.667,1.0,,345.0,3.667,3.667,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
699,699,0.77359784,,0.6187675,392.5,392.1,that,26,en-us,395.855607,,345.0,3.333,3.667,1.0,1.0,1.667,1.0,,345.0,3.667,3.667,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
700,700,0.77359784,,0.68788755,393.1,392.5,to,26,en-us,395.855607,,345.0,3.333,3.667,1.0,1.0,1.667,1.0,,345.0,3.667,3.667,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
701,701,0.77359784,,0.88876539,394.1,393.7,give,26,en-us,395.855607,,345.0,3.333,3.667,1.0,1.0,1.667,1.0,,345.0,3.667,3.667,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
702,702,0.77359784,,0.76647216,394.5,394.1,more,26,en-us,395.855607,,350.0,3.333,4.0,1.333,1.0,1.667,1.0,,350.0,3.667,3.667,2.0,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
703,703,0.77359784,,0.75170249,395.5,394.5,deliberate,26,en-us,395.855607,,350.0,3.333,4.0,1.333,1.0,1.667,1.0,,350.0,3.667,3.667,2.0,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
704,704,0.85133678, assess or for get for giving their refugees data to the other nations nationality and also they this is some car like they call hit or humanitarians humanitarian visas that the government only give this result to the refugee or 31 years to guarantee that when their circumstances,0.91283858,396.3,395.9,assess,26,en-us,425.853475,,350.0,3.333,4.0,1.333,1.0,1.667,1.0,,350.0,3.667,3.667,2.0,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
705,705,0.85133678,,0.91283858,397.3,396.7,or,26,en-us,425.853475,,350.0,3.333,4.0,1.333,1.0,1.667,1.0,,350.0,3.667,3.667,2.0,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
706,706,0.85133678,,0.91283858,397.9,397.3,for,26,en-us,425.853475,,350.0,3.333,4.0,1.333,1.0,1.667,1.0,,350.0,3.667,3.667,2.0,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
707,707,0.85133678,,0.91283858,398.4,397.9,get,26,en-us,425.853475,,350.0,3.333,4.0,1.333,1.0,1.667,1.0,,350.0,3.667,3.667,2.0,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
708,708,0.85133678,,0.91283858,399.1,398.8,for,26,en-us,425.853475,,350.0,3.333,4.0,1.333,1.0,1.667,1.0,,350.0,3.667,3.667,2.0,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
709,709,0.85133678,,0.91283858,399.8,399.1,giving,26,en-us,425.853475,,350.0,3.333,4.0,1.333,1.0,1.667,1.0,,350.0,3.667,3.667,2.0,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
710,710,0.85133678,,0.91283858,400.5,399.9,their,26,en-us,425.853475,,350.0,3.333,4.0,1.333,1.0,1.667,1.0,,350.0,3.667,3.667,2.0,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
711,711,0.85133678,,0.91283858,401.1,400.7,refugees,26,en-us,425.853475,,355.0,3.333,4.0,1.333,1.0,1.667,1.0,,355.0,3.667,3.667,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
712,712,0.85133678,,0.91283858,401.6,401.1,data,26,en-us,425.853475,,355.0,3.333,4.0,1.333,1.0,1.667,1.0,,355.0,3.667,3.667,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
713,713,0.85133678,,0.91283858,402.2,401.6,to,26,en-us,425.853475,,355.0,3.333,4.0,1.333,1.0,1.667,1.0,,355.0,3.667,3.667,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
714,714,0.85133678,,0.91283858,403.2,402.6,the,26,en-us,425.853475,,355.0,3.333,4.0,1.333,1.0,1.667,1.0,,355.0,3.667,3.667,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
715,715,0.85133678,,0.91283858,404.5,404.0,other,26,en-us,425.853475,,355.0,3.333,4.0,1.333,1.0,1.667,1.0,,355.0,3.667,3.667,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
716,716,0.85133678,,0.91283858,405.1,404.5,nations,26,en-us,425.853475,,355.0,3.333,4.0,1.333,1.0,1.667,1.0,,355.0,3.667,3.667,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
717,717,0.85133678,,0.91283858,406.1,405.2,nationality,26,en-us,425.853475,,355.0,3.333,4.0,1.333,1.0,1.667,1.0,,355.0,3.667,3.667,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
718,718,0.85133678,,0.91283858,407.5,406.9,and,26,en-us,425.853475,,360.0,3.333,4.0,1.333,1.0,1.667,1.0,,360.0,3.667,3.667,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
719,719,0.85133678,,0.91283858,408.5,407.8,also,26,en-us,425.853475,,360.0,3.333,4.0,1.333,1.0,1.667,1.0,,360.0,3.667,3.667,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
720,720,0.85133678,,0.91283858,409.7,409.2,they,26,en-us,425.853475,,360.0,3.333,4.0,1.333,1.0,1.667,1.0,,360.0,3.667,3.667,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
721,721,0.85133678,,0.91283858,410.6,410.3,this,26,en-us,425.853475,,360.0,3.333,4.0,1.333,1.0,1.667,1.0,,360.0,3.667,3.667,1.667,1.0,1.333,1.0,,,,,,,,,,,,,,,,,
722,722,0.85133678,,0.91283858,410.7,410.6,is,26,en-us,425.853475,,365.0,3.667,2.667,1.0,1.667,1.667,1.0,,365.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
723,723,0.85133678,,0.91283858,410.9,410.7,some,26,en-us,425.853475,,365.0,3.667,2.667,1.0,1.667,1.667,1.0,,365.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
724,724,0.85133678,,0.91283858,411.2,410.9,car,26,en-us,425.853475,,365.0,3.667,2.667,1.0,1.667,1.667,1.0,,365.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
725,725,0.85133678,,0.91283858,411.3,411.2,like,26,en-us,425.853475,,365.0,3.667,2.667,1.0,1.667,1.667,1.0,,365.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
726,726,0.85133678,,0.91283858,411.5,411.3,they,26,en-us,425.853475,,365.0,3.667,2.667,1.0,1.667,1.667,1.0,,365.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
727,727,0.85133678,,0.65992284,411.8,411.5,call,26,en-us,425.853475,,365.0,3.667,2.667,1.0,1.667,1.667,1.0,,365.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
728,728,0.85133678,,0.73844808,412.3,411.8,hit,26,en-us,425.853475,,365.0,3.667,2.667,1.0,1.667,1.667,1.0,,365.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
729,729,0.85133678,,0.74518579,412.6,412.3,or,26,en-us,425.853475,,365.0,3.667,2.667,1.0,1.667,1.667,1.0,,365.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
730,730,0.85133678,,0.91283858,414.2,413.2,humanitarians,26,en-us,425.853475,,365.0,3.667,2.667,1.0,1.667,1.667,1.0,,365.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
731,731,0.85133678,,0.91283858,415.4,414.2,humanitarian,26,en-us,425.853475,,365.0,3.667,2.667,1.0,1.667,1.667,1.0,,365.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
732,732,0.85133678,,0.71782798,416.0,415.4,visas,26,en-us,425.853475,,365.0,3.667,2.667,1.0,1.667,1.667,1.0,,365.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
733,733,0.85133678,,0.67294908,416.7,416.3,that,26,en-us,425.853475,,370.0,3.667,2.667,1.0,1.667,1.667,1.0,,370.0,3.0,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
734,734,0.85133678,,0.70629835,417.4,417.0,the,26,en-us,425.853475,,370.0,3.667,2.667,1.0,1.667,1.667,1.0,,370.0,3.0,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
735,735,0.85133678,,0.91283858,418.4,417.9,government,26,en-us,425.853475,,370.0,3.667,2.667,1.0,1.667,1.667,1.0,,370.0,3.0,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
736,736,0.85133678,,0.72121441,418.7,418.4,only,26,en-us,425.853475,,370.0,3.667,2.667,1.0,1.667,1.667,1.0,,370.0,3.0,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
737,737,0.85133678,,0.75997096,419.3,418.7,give,26,en-us,425.853475,,370.0,3.667,2.667,1.0,1.667,1.667,1.0,,370.0,3.0,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
738,738,0.85133678,,0.74588633,420.2,419.9,this,26,en-us,425.853475,,370.0,3.667,2.667,1.0,1.667,1.667,1.0,,370.0,3.0,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
739,739,0.85133678,,0.91283858,420.8,420.2,result,26,en-us,425.853475,,370.0,3.667,2.667,1.0,1.667,1.667,1.0,,370.0,3.0,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
740,740,0.85133678,,0.91283858,420.9,420.8,to,26,en-us,425.853475,,370.0,3.667,2.667,1.0,1.667,1.667,1.0,,370.0,3.0,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
741,741,0.85133678,,0.57358807,421.1,420.9,the,26,en-us,425.853475,,370.0,3.667,2.667,1.0,1.667,1.667,1.0,,370.0,3.0,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
742,742,0.85133678,,0.91283858,421.6,421.1,refugee,26,en-us,425.853475,,370.0,3.667,2.667,1.0,1.667,1.667,1.0,,370.0,3.0,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
743,743,0.85133678,,0.91283858,421.7,421.6,or,26,en-us,425.853475,,375.0,3.667,2.667,1.0,1.667,1.667,1.0,,375.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
744,744,0.85133678,,0.8630451,422.1,421.7,31,26,en-us,425.853475,,375.0,3.667,2.667,1.0,1.667,1.667,1.0,,375.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
745,745,0.85133678,,0.73035651,422.5,422.1,years,26,en-us,425.853475,,375.0,3.667,2.667,1.0,1.667,1.667,1.0,,375.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
746,746,0.85133678,,0.91283858,422.9,422.8,to,26,en-us,425.853475,,375.0,3.667,2.667,1.0,1.667,1.667,1.0,,375.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
747,747,0.85133678,,0.87902588,423.4,422.9,guarantee,26,en-us,425.853475,,375.0,3.667,2.667,1.0,1.667,1.667,1.0,,375.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
748,748,0.85133678,,0.53953701,423.7,423.4,that,26,en-us,425.853475,,375.0,3.667,2.667,1.0,1.667,1.667,1.0,,375.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
749,749,0.85133678,,0.91283858,424.1,423.8,when,26,en-us,425.853475,,375.0,3.667,2.667,1.0,1.667,1.667,1.0,,375.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
750,750,0.85133678,,0.68724215,424.6,424.1,their,26,en-us,425.853475,,375.0,3.667,2.667,1.0,1.667,1.667,1.0,,375.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
751,751,0.85133678,,0.91283858,425.6,424.9,circumstances,26,en-us,425.853475,,375.0,3.667,2.667,1.0,1.667,1.667,1.0,,375.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
752,752,0.77742881, so situation the in their their home country is becoming Wheels good get better and they can guarantee that they will lead career right that I think like it's just like 2% that Korean government us proof about the Visa order represent us but we just still have don't know or just not being currently like,0.75541109,425.9,425.8,so,26,en-us,455.690982,,375.0,3.667,2.667,1.0,1.667,1.667,1.0,,375.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
753,753,0.77742881,,0.91283858,426.7,425.9,situation,26,en-us,455.690982,,375.0,3.667,2.667,1.0,1.667,1.667,1.0,,375.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
754,754,0.77742881,,0.72702563,426.9,426.7,the,26,en-us,455.690982,,375.0,3.667,2.667,1.0,1.667,1.667,1.0,,375.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
755,755,0.77742881,,0.72567415,427.4,426.9,in,26,en-us,455.690982,,375.0,3.667,2.667,1.0,1.667,1.667,1.0,,375.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
756,756,0.77742881,,0.88762921,427.8,427.4,their,26,en-us,455.690982,,375.0,3.667,2.667,1.0,1.667,1.667,1.0,,375.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
757,757,0.77742881,,0.81155527,428.1,427.8,their,26,en-us,455.690982,,375.0,3.667,2.667,1.0,1.667,1.667,1.0,,375.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
758,758,0.77742881,,0.76178789,428.3,428.1,home,26,en-us,455.690982,,380.0,3.667,2.667,1.0,1.667,1.667,1.0,,380.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
759,759,0.77742881,,0.84330738,428.7,428.3,country,26,en-us,455.690982,,380.0,3.667,2.667,1.0,1.667,1.667,1.0,,380.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
760,760,0.77742881,,0.74518907,429.1,428.7,is,26,en-us,455.690982,,380.0,3.667,2.667,1.0,1.667,1.667,1.0,,380.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
761,761,0.77742881,,0.72172695,430.2,429.4,becoming,26,en-us,455.690982,,380.0,3.667,2.667,1.0,1.667,1.667,1.0,,380.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
762,762,0.77742881,,0.77435613,430.8,430.2,Wheels,26,en-us,455.690982,,380.0,3.667,2.667,1.0,1.667,1.667,1.0,,380.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
763,763,0.77742881,,0.9072144,431.1,430.9,good,26,en-us,455.690982,,380.0,3.667,2.667,1.0,1.667,1.667,1.0,,380.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
764,764,0.77742881,,0.91283858,431.3,431.1,get,26,en-us,455.690982,,380.0,3.667,2.667,1.0,1.667,1.667,1.0,,380.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
765,765,0.77742881,,0.91283858,431.7,431.3,better,26,en-us,455.690982,,380.0,3.667,2.667,1.0,1.667,1.667,1.0,,380.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
766,766,0.77742881,,0.77630293,432.2,431.7,and,26,en-us,455.690982,,380.0,3.667,2.667,1.0,1.667,1.667,1.0,,380.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
767,767,0.77742881,,0.91283858,432.6,432.4,they,26,en-us,455.690982,,380.0,3.667,2.667,1.0,1.667,1.667,1.0,,380.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
768,768,0.77742881,,0.70665359,433.1,432.6,can,26,en-us,455.690982,,380.0,3.667,2.667,1.0,1.667,1.667,1.0,,380.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
769,769,0.77742881,,0.91283858,433.8,433.4,guarantee,26,en-us,455.690982,,385.0,3.667,2.667,1.0,1.667,1.667,1.0,,385.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
770,770,0.77742881,,0.71351397,434.0,433.8,that,26,en-us,455.690982,,385.0,3.667,2.667,1.0,1.667,1.667,1.0,,385.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
771,771,0.77742881,,0.91283858,434.2,434.0,they,26,en-us,455.690982,,385.0,3.667,2.667,1.0,1.667,1.667,1.0,,385.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
772,772,0.77742881,,0.7658121,434.3,434.2,will,26,en-us,455.690982,,385.0,3.667,2.667,1.0,1.667,1.667,1.0,,385.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
773,773,0.77742881,,0.91283858,434.5,434.3,lead,26,en-us,455.690982,,385.0,3.667,2.667,1.0,1.667,1.667,1.0,,385.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
774,774,0.77742881,,0.79785842,435.1,434.5,career,26,en-us,455.690982,,385.0,3.667,2.667,1.0,1.667,1.667,1.0,,385.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
775,775,0.77742881,,0.91035521,439.1,438.5,right,26,en-us,455.690982,,385.0,3.667,2.667,1.0,1.667,1.667,1.0,,385.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
776,776,0.77742881,,0.72058356,439.7,439.1,that,26,en-us,455.690982,,390.0,3.667,2.667,1.0,1.667,1.667,1.0,,390.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
777,777,0.77742881,,0.80712944,440.8,440.7,I,26,en-us,455.690982,,390.0,3.667,2.667,1.0,1.667,1.667,1.0,,390.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
778,778,0.77742881,,0.91283858,441.1,440.8,think,26,en-us,455.690982,,390.0,3.667,2.667,1.0,1.667,1.667,1.0,,390.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
779,779,0.77742881,,0.7214939,441.5,441.1,like,26,en-us,455.690982,,390.0,3.667,2.667,1.0,1.667,1.667,1.0,,390.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
780,780,0.77742881,,0.91283858,441.8,441.5,it's,26,en-us,455.690982,,390.0,3.667,2.667,1.0,1.667,1.667,1.0,,390.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
781,781,0.77742881,,0.76839018,442.2,441.8,just,26,en-us,455.690982,,390.0,3.667,2.667,1.0,1.667,1.667,1.0,,390.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
782,782,0.77742881,,0.72095358,442.6,442.2,like,26,en-us,455.690982,,390.0,3.667,2.667,1.0,1.667,1.667,1.0,,390.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
783,783,0.77742881,,0.71971166,443.8,442.8,2%,26,en-us,455.690982,,390.0,3.667,2.667,1.0,1.667,1.667,1.0,,390.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
784,784,0.77742881,,0.72540402,444.1,443.8,that,26,en-us,455.690982,,390.0,3.667,2.667,1.0,1.667,1.667,1.0,,390.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
785,785,0.77742881,,0.91283858,444.4,444.1,Korean,26,en-us,455.690982,,390.0,3.667,2.667,1.0,1.667,1.667,1.0,,390.0,2.667,3.333,1.333,1.0,1.667,1.0,,,,,,,,,,,,,,,,,
786,786,0.77742881,,0.72173387,444.9,444.4,government,26,en-us,455.690982,,395.0,3.667,3.0,1.0,1.333,1.333,1.0,,395.0,2.667,3.0,1.333,1.0,2.333,1.0,,,,,,,,,,,,,,,,,
